Start Date,End Date,Year,Month,Group,State,Indicator,Non-Hispanic White,Non-Hispanic Black or African American,Non-Hispanic American Indian or Alaska Native,Non-Hispanic Asian,Non-Hispanic Native Hawaiian or Other Pacific Islander,Non Hispanic more than one race,Hispanic or Latino
06/01/2020,06/30/2020,2020,6.0,By Month,Georgia,Weighted distribution of population (%),42.0,38.5,0.2,6.5,0.0,2.0,10.7
07/01/2020,07/31/2020,2020,7.0,By Month,Georgia,Count of COVID-19 deaths,565.0,587.0,0.0,31.0,0.0,0.0,143.0
07/01/2020,07/31/2020,2020,7.0,By Month,Georgia,Distribution of COVID-19 deaths (%),42.6,44.2,0.0,2.3,0.0,0.0,10.8
07/01/2020,07/31/2020,2020,7.0,By Month,Georgia,Unweighted distribution of population (%),52.0,31.6,0.2,4.3,0.1,1.9,9.9
07/01/2020,07/31/2020,2020,7.0,By Month,Georgia,Weighted distribution of population (%),41.5,38.9,0.2,6.7,0.0,2.0,10.7
08/01/2020,08/31/2020,2020,8.0,By Month,Georgia,Count of COVID-19 deaths,946.0,699.0,0.0,26.0,0.0,0.0,119.0
08/01/2020,08/31/2020,2020,8.0,By Month,Georgia,Distribution of COVID-19 deaths (%),52.7,38.9,0.0,1.4,0.0,0.0,6.6
08/01/2020,08/31/2020,2020,8.0,By Month,Georgia,Unweighted distribution of population (%),52.0,31.6,0.2,4.3,0.1,1.9,9.9
08/01/2020,08/31/2020,2020,8.0,By Month,Georgia,Weighted distribution of population (%),43.3,37.4,0.2,6.1,0.1,2.0,10.9
09/01/2020,09/30/2020,2020,9.0,By Month,Georgia,Count of COVID-19 deaths,563.0,308.0,0.0,18.0,0.0,0.0,66.0
09/01/2020,09/30/2020,2020,9.0,By Month,Georgia,Distribution of COVID-19 deaths (%),58.6,32.1,0.0,1.9,0.0,0.0,6.9
09/01/2020,09/30/2020,2020,9.0,By Month,Georgia,Unweighted distribution of population (%),52.0,31.6,0.2,4.3,0.1,1.9,9.9
09/01/2020,09/30/2020,2020,9.0,By Month,Georgia,Weighted distribution of population (%),42.9,37.0,0.2,6.3,0.1,2.0,11.5
10/01/2020,10/31/2020,2020,10.0,By Month,Georgia,Count of COVID-19 deaths,518.0,213.0,0.0,10.0,0.0,0.0,28.0
10/01/2020,10/31/2020,2020,10.0,By Month,Georgia,Distribution of COVID-19 deaths (%),67.1,27.6,0.0,1.3,0.0,0.0,3.6
10/01/2020,10/31/2020,2020,10.0,By Month,Georgia,Unweighted distribution of population (%),52.0,31.6,0.2,4.3,0.1,1.9,9.9
10/01/2020,10/31/2020,2020,10.0,By Month,Georgia,Weighted distribution of population (%),43.4,38.9,0.2,5.9,0.1,2.0,9.6
11/01/2020,11/30/2020,2020,11.0,By Month,Georgia,Count of COVID-19 deaths,646.0,278.0,0.0,17.0,0.0,0.0,42.0
11/01/2020,11/30/2020,2020,11.0,By Month,Georgia,Distribution of COVID-19 deaths (%),65.7,28.3,0.0,1.7,0.0,0.0,4.3
11/01/2020,11/30/2020,2020,11.0,By Month,Georgia,Unweighted distribution of population (%),52.0,31.6,0.2,4.3,0.1,1.9,9.9
11/01/2020,11/30/2020,2020,11.0,By Month,Georgia,Weighted distribution of population (%),43.5,36.7,0.2,6.1,0.1,2.0,11.4
12/01/2020,12/31/2020,2020,12.0,By Month,Georgia,Count of COVID-19 deaths,1247.0,506.0,0.0,38.0,0.0,0.0,87.0
12/01/2020,12/31/2020,2020,12.0,By Month,Georgia,Distribution of COVID-19 deaths (%),66.3,26.9,0.0,2.0,0.0,0.0,4.6
12/01/2020,12/31/2020,2020,12.0,By Month,Georgia,Unweighted distribution of population (%),52.0,31.6,0.2,4.3,0.1,1.9,9.9
12/01/2020,12/31/2020,2020,12.0,By Month,Georgia,Weighted distribution of population (%),43.9,36.5,0.2,6.2,0.0,2.0,11.2
01/01/2021,01/31/2021,2021,1.0,By Month,Georgia,Count of COVID-19 deaths,2538.0,1074.0,0.0,84.0,0.0,0.0,173.0
01/01/2021,01/31/2021,2021,1.0,By Month,Georgia,Distribution of COVID-19 deaths (%),65.5,27.7,0.0,2.2,0.0,0.0,4.5
01/01/2021,01/31/2021,2021,1.0,By Month,Georgia,Unweighted distribution of population (%),52.0,31.6,0.2,4.3,0.1,1.9,9.9
01/01/2021,01/31/2021,2021,1.0,By Month,Georgia,Weighted distribution of population (%),43.4,36.6,0.2,6.4,0.1,2.0,11.4
02/01/2021,02/28/2021,2021,2.0,By Month,Georgia,Count of COVID-19 deaths,1055.0,594.0,0.0,53.0,0.0,0.0,95.0
02/01/2021,02/28/2021,2021,2.0,By Month,Georgia,Distribution of COVID-19 deaths (%),58.6,33.0,0.0,2.9,0.0,0.0,5.3
02/01/2021,02/28/2021,2021,2.0,By Month,Georgia,Unweighted distribution of population (%),52.0,31.6,0.2,4.3,0.1,1.9,9.9
02/01/2021,02/28/2021,2021,2.0,By Month,Georgia,Weighted distribution of population (%),43.1,37.7,0.2,6.3,0.0,2.0,10.6
03/01/2021,03/31/2021,2021,3.0,By Month,Georgia,Count of COVID-19 deaths,388.0,244.0,0.0,18.0,0.0,0.0,32.0
03/01/2021,03/31/2021,2021,3.0,By Month,Georgia,Distribution of COVID-19 deaths (%),56.7,35.7,0.0,2.6,0.0,0.0,4.7
03/01/2021,03/31/2021,2021,3.0,By Month,Georgia,Unweighted distribution of population (%),52.0,31.6,0.2,4.3,0.1,1.9,9.9
03/01/2021,03/31/2021,2021,3.0,By Month,Georgia,Weighted distribution of population (%),42.9,37.5,0.2,6.4,0.1,2.0,11.0
04/01/2021,04/24/2021,2021,4.0,By Month,Georgia,Count of COVID-19 deaths,121.0,48.0,0.0,0.0,0.0,0.0,0.0
04/01/2021,04/24/2021,2021,4.0,By Month,Georgia,Distribution of COVID-19 deaths (%),66.5,26.4,0.0,0.0,0.0,0.0,0.0
04/01/2021,04/24/2021,2021,4.0,By Month,Georgia,Unweighted distribution of population (%),52.0,31.6,0.2,4.3,0.1,1.9,9.9
04/01/2021,04/24/2021,2021,4.0,By Month,Georgia,Weighted distribution of population (%),44.2,34.5,0.2,6.8,0.0,2.0,12.2
01/01/2020,01/31/2020,2020,1.0,By Month,Hawaii,Count of COVID-19 deaths,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01/01/2020,01/31/2020,2020,1.0,By Month,Hawaii,Distribution of COVID-19 deaths (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
01/01/2020,01/31/2020,2020,1.0,By Month,Hawaii,Unweighted distribution of population (%),21.7,2.0,0.2,36.4,9.4,19.7,10.7
01/01/2020,01/31/2020,2020,1.0,By Month,Hawaii,Weighted distribution of population (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2020,02/29/2020,2020,2.0,By Month,Hawaii,Count of COVID-19 deaths,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2020,02/29/2020,2020,2.0,By Month,Hawaii,Distribution of COVID-19 deaths (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2020,02/29/2020,2020,2.0,By Month,Hawaii,Unweighted distribution of population (%),21.7,2.0,0.2,36.4,9.4,19.7,10.7
02/01/2020,02/29/2020,2020,2.0,By Month,Hawaii,Weighted distribution of population (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/01/2020,03/31/2020,2020,3.0,By Month,Hawaii,Count of COVID-19 deaths,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/01/2020,03/31/2020,2020,3.0,By Month,Hawaii,Distribution of COVID-19 deaths (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/01/2020,03/31/2020,2020,3.0,By Month,Hawaii,Unweighted distribution of population (%),21.7,2.0,0.2,36.4,9.4,19.7,10.7
03/01/2020,03/31/2020,2020,3.0,By Month,Hawaii,Weighted distribution of population (%),17.9,2.5,0.2,41.8,8.9,18.7,10.0
04/01/2020,04/30/2020,2020,4.0,By Month,Hawaii,Count of COVID-19 deaths,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/01/2020,04/30/2020,2020,4.0,By Month,Hawaii,Distribution of COVID-19 deaths (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/01/2020,04/30/2020,2020,4.0,By Month,Hawaii,Unweighted distribution of population (%),21.7,2.0,0.2,36.4,9.4,19.7,10.7
04/01/2020,04/30/2020,2020,4.0,By Month,Hawaii,Weighted distribution of population (%),18.8,2.4,0.2,40.8,9.0,18.8,10.1
05/01/2020,05/31/2020,2020,5.0,By Month,Hawaii,Count of COVID-19 deaths,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05/01/2020,05/31/2020,2020,5.0,By Month,Hawaii,Distribution of COVID-19 deaths (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
05/01/2020,05/31/2020,2020,5.0,By Month,Hawaii,Unweighted distribution of population (%),21.7,2.0,0.2,36.4,9.4,19.7,10.7
05/01/2020,05/31/2020,2020,5.0,By Month,Hawaii,Weighted distribution of population (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/01/2020,06/30/2020,2020,6.0,By Month,Hawaii,Count of COVID-19 deaths,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/01/2020,06/30/2020,2020,6.0,By Month,Hawaii,Distribution of COVID-19 deaths (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/01/2020,06/30/2020,2020,6.0,By Month,Hawaii,Unweighted distribution of population (%),21.7,2.0,0.2,36.4,9.4,19.7,10.7
06/01/2020,06/30/2020,2020,6.0,By Month,Hawaii,Weighted distribution of population (%),17.9,2.5,0.2,41.8,8.9,18.7,10.0
07/01/2020,07/31/2020,2020,7.0,By Month,Hawaii,Count of COVID-19 deaths,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07/01/2020,07/31/2020,2020,7.0,By Month,Hawaii,Distribution of COVID-19 deaths (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
07/01/2020,07/31/2020,2020,7.0,By Month,Hawaii,Unweighted distribution of population (%),21.7,2.0,0.2,36.4,9.4,19.7,10.7
07/01/2020,07/31/2020,2020,7.0,By Month,Hawaii,Weighted distribution of population (%),17.9,2.5,0.2,41.8,8.9,18.7,10.0
08/01/2020,08/31/2020,2020,8.0,By Month,Hawaii,Count of COVID-19 deaths,0.0,0.0,0.0,34.0,19.0,11.0,0.0
08/01/2020,08/31/2020,2020,8.0,By Month,Hawaii,Distribution of COVID-19 deaths (%),0.0,0.0,0.0,45.9,25.7,14.9,0.0
08/01/2020,08/31/2020,2020,8.0,By Month,Hawaii,Unweighted distribution of population (%),21.7,2.0,0.2,36.4,9.4,19.7,10.7
08/01/2020,08/31/2020,2020,8.0,By Month,Hawaii,Weighted distribution of population (%),18.2,2.5,0.2,41.4,9.0,18.8,10.0
09/01/2020,09/30/2020,2020,9.0,By Month,Hawaii,Count of COVID-19 deaths,0.0,0.0,0.0,75.0,26.0,13.0,0.0
09/01/2020,09/30/2020,2020,9.0,By Month,Hawaii,Distribution of COVID-19 deaths (%),0.0,0.0,0.0,58.6,20.3,10.2,0.0
09/01/2020,09/30/2020,2020,9.0,By Month,Hawaii,Unweighted distribution of population (%),21.7,2.0,0.2,36.4,9.4,19.7,10.7
09/01/2020,09/30/2020,2020,9.0,By Month,Hawaii,Weighted distribution of population (%),18.7,2.4,0.2,40.5,9.1,19.0,10.2
10/01/2020,10/31/2020,2020,10.0,By Month,Hawaii,Count of COVID-19 deaths,0.0,0.0,0.0,37.0,19.0,0.0,0.0
10/01/2020,10/31/2020,2020,10.0,By Month,Hawaii,Distribution of COVID-19 deaths (%),0.0,0.0,0.0,52.1,26.8,0.0,0.0
10/01/2020,10/31/2020,2020,10.0,By Month,Hawaii,Unweighted distribution of population (%),21.7,2.0,0.2,36.4,9.4,19.7,10.7
10/01/2020,10/31/2020,2020,10.0,By Month,Hawaii,Weighted distribution of population (%),18.7,2.4,0.2,40.4,9.1,19.0,10.2
11/01/2020,11/30/2020,2020,11.0,By Month,Hawaii,Count of COVID-19 deaths,0.0,0.0,0.0,13.0,0.0,0.0,0.0
11/01/2020,11/30/2020,2020,11.0,By Month,Hawaii,Distribution of COVID-19 deaths (%),0.0,0.0,0.0,41.9,0.0,0.0,0.0
11/01/2020,11/30/2020,2020,11.0,By Month,Hawaii,Unweighted distribution of population (%),21.7,2.0,0.2,36.4,9.4,19.7,10.7
11/01/2020,11/30/2020,2020,11.0,By Month,Hawaii,Weighted distribution of population (%),18.3,2.5,0.2,41.1,9.0,18.8,10.1
12/01/2020,12/31/2020,2020,12.0,By Month,Hawaii,Count of COVID-19 deaths,0.0,0.0,0.0,11.0,11.0,0.0,0.0
12/01/2020,12/31/2020,2020,12.0,By Month,Hawaii,Distribution of COVID-19 deaths (%),0.0,0.0,0.0,31.4,31.4,0.0,0.0
12/01/2020,12/31/2020,2020,12.0,By Month,Hawaii,Unweighted distribution of population (%),21.7,2.0,0.2,36.4,9.4,19.7,10.7
12/01/2020,12/31/2020,2020,12.0,By Month,Hawaii,Weighted distribution of population (%),18.0,2.5,0.2,41.6,9.0,18.8,10.0
01/01/2021,01/31/2021,2021,1.0,By Month,Hawaii,Count of COVID-19 deaths,0.0,0.0,0.0,24.0,10.0,0.0,0.0
01/01/2021,01/31/2021,2021,1.0,By Month,Hawaii,Distribution of COVID-19 deaths (%),0.0,0.0,0.0,53.3,22.2,0.0,0.0
01/01/2021,01/31/2021,2021,1.0,By Month,Hawaii,Unweighted distribution of population (%),21.7,2.0,0.2,36.4,9.4,19.7,10.7
01/01/2021,01/31/2021,2021,1.0,By Month,Hawaii,Weighted distribution of population (%),18.1,2.5,0.2,41.4,9.0,18.8,10.0
02/01/2021,02/28/2021,2021,2.0,By Month,Hawaii,Count of COVID-19 deaths,0.0,0.0,0.0,11.0,0.0,0.0,0.0
02/01/2021,02/28/2021,2021,2.0,By Month,Hawaii,Distribution of COVID-19 deaths (%),0.0,0.0,0.0,45.8,0.0,0.0,0.0
02/01/2021,02/28/2021,2021,2.0,By Month,Hawaii,Unweighted distribution of population (%),21.7,2.0,0.2,36.4,9.4,19.7,10.7
02/01/2021,02/28/2021,2021,2.0,By Month,Hawaii,Weighted distribution of population (%),18.9,2.4,0.2,40.6,9.0,18.8,10.1
03/01/2021,03/31/2021,2021,3.0,By Month,Hawaii,Count of COVID-19 deaths,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/01/2021,03/31/2021,2021,3.0,By Month,Hawaii,Distribution of COVID-19 deaths (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/01/2021,03/31/2021,2021,3.0,By Month,Hawaii,Unweighted distribution of population (%),21.7,2.0,0.2,36.4,9.4,19.7,10.7
03/01/2021,03/31/2021,2021,3.0,By Month,Hawaii,Weighted distribution of population (%),19.7,2.3,0.2,39.7,9.1,18.9,10.2
04/01/2021,04/24/2021,2021,4.0,By Month,Hawaii,Count of COVID-19 deaths,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/01/2021,04/24/2021,2021,4.0,By Month,Hawaii,Distribution of COVID-19 deaths (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/01/2021,04/24/2021,2021,4.0,By Month,Hawaii,Unweighted distribution of population (%),21.7,2.0,0.2,36.4,9.4,19.7,10.7
04/01/2021,04/24/2021,2021,4.0,By Month,Hawaii,Weighted distribution of population (%),20.2,2.2,0.2,39.2,9.1,18.9,10.3
01/01/2020,01/31/2020,2020,1.0,By Month,Idaho,Count of COVID-19 deaths,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01/01/2020,01/31/2020,2020,1.0,By Month,Idaho,Distribution of COVID-19 deaths (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
01/01/2020,01/31/2020,2020,1.0,By Month,Idaho,Unweighted distribution of population (%),81.6,0.8,1.1,1.4,0.2,2.1,12.8
01/01/2020,01/31/2020,2020,1.0,By Month,Idaho,Weighted distribution of population (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2020,02/29/2020,2020,2.0,By Month,Idaho,Count of COVID-19 deaths,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2020,02/29/2020,2020,2.0,By Month,Idaho,Distribution of COVID-19 deaths (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2020,02/29/2020,2020,2.0,By Month,Idaho,Unweighted distribution of population (%),81.6,0.8,1.1,1.4,0.2,2.1,12.8
02/01/2020,02/29/2020,2020,2.0,By Month,Idaho,Weighted distribution of population (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/01/2020,03/31/2020,2020,3.0,By Month,Idaho,Count of COVID-19 deaths,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/01/2020,03/31/2020,2020,3.0,By Month,Idaho,Distribution of COVID-19 deaths (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/01/2020,03/31/2020,2020,3.0,By Month,Idaho,Unweighted distribution of population (%),81.6,0.8,1.1,1.4,0.2,2.1,12.8
03/01/2020,03/31/2020,2020,3.0,By Month,Idaho,Weighted distribution of population (%),81.7,1.1,0.5,2.3,0.2,2.4,11.7
04/01/2020,04/30/2020,2020,4.0,By Month,Idaho,Count of COVID-19 deaths,50.0,0.0,0.0,0.0,0.0,0.0,0.0
04/01/2020,04/30/2020,2020,4.0,By Month,Idaho,Distribution of COVID-19 deaths (%),90.9,0.0,0.0,0.0,0.0,0.0,0.0
04/01/2020,04/30/2020,2020,4.0,By Month,Idaho,Unweighted distribution of population (%),81.6,0.8,1.1,1.4,0.2,2.1,12.8
04/01/2020,04/30/2020,2020,4.0,By Month,Idaho,Weighted distribution of population (%),82.1,1.1,0.8,2.2,0.2,2.3,11.2
05/01/2020,05/31/2020,2020,5.0,By Month,Idaho,Count of COVID-19 deaths,21.0,0.0,0.0,0.0,0.0,0.0,0.0
05/01/2020,05/31/2020,2020,5.0,By Month,Idaho,Distribution of COVID-19 deaths (%),95.5,0.0,0.0,0.0,0.0,0.0,0.0
05/01/2020,05/31/2020,2020,5.0,By Month,Idaho,Unweighted distribution of population (%),81.6,0.8,1.1,1.4,0.2,2.1,12.8
05/01/2020,05/31/2020,2020,5.0,By Month,Idaho,Weighted distribution of population (%),82.5,1.1,0.6,2.3,0.2,2.2,10.9
06/01/2020,06/30/2020,2020,6.0,By Month,Idaho,Count of COVID-19 deaths,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/01/2020,06/30/2020,2020,6.0,By Month,Idaho,Distribution of COVID-19 deaths (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/01/2020,06/30/2020,2020,6.0,By Month,Idaho,Unweighted distribution of population (%),81.6,0.8,1.1,1.4,0.2,2.1,12.8
06/01/2020,06/30/2020,2020,6.0,By Month,Idaho,Weighted distribution of population (%),83.0,1.0,0.6,2.0,0.2,2.2,11.0
07/01/2020,07/31/2020,2020,7.0,By Month,Idaho,Count of COVID-19 deaths,108.0,0.0,0.0,0.0,0.0,0.0,16.0
07/01/2020,07/31/2020,2020,7.0,By Month,Idaho,Distribution of COVID-19 deaths (%),83.7,0.0,0.0,0.0,0.0,0.0,12.4
07/01/2020,07/31/2020,2020,7.0,By Month,Idaho,Unweighted distribution of population (%),81.6,0.8,1.1,1.4,0.2,2.1,12.8
07/01/2020,07/31/2020,2020,7.0,By Month,Idaho,Weighted distribution of population (%),82.5,1.1,0.6,2.3,0.2,2.4,10.9
08/01/2020,08/31/2020,2020,8.0,By Month,Idaho,Count of COVID-19 deaths,148.0,0.0,0.0,0.0,0.0,0.0,28.0
08/01/2020,08/31/2020,2020,8.0,By Month,Idaho,Distribution of COVID-19 deaths (%),82.7,0.0,0.0,0.0,0.0,0.0,15.6
08/01/2020,08/31/2020,2020,8.0,By Month,Idaho,Unweighted distribution of population (%),81.6,0.8,1.1,1.4,0.2,2.1,12.8
08/01/2020,08/31/2020,2020,8.0,By Month,Idaho,Weighted distribution of population (%),82.5,1.1,0.6,2.2,0.2,2.4,11.0
09/01/2020,09/30/2020,2020,9.0,By Month,Idaho,Count of COVID-19 deaths,93.0,0.0,0.0,0.0,0.0,0.0,16.0
09/01/2020,09/30/2020,2020,9.0,By Month,Idaho,Distribution of COVID-19 deaths (%),82.3,0.0,0.0,0.0,0.0,0.0,14.2
09/01/2020,09/30/2020,2020,9.0,By Month,Idaho,Unweighted distribution of population (%),81.6,0.8,1.1,1.4,0.2,2.1,12.8
09/01/2020,09/30/2020,2020,9.0,By Month,Idaho,Weighted distribution of population (%),82.8,1.1,0.7,2.2,0.2,2.4,10.7
10/01/2020,10/31/2020,2020,10.0,By Month,Idaho,Count of COVID-19 deaths,149.0,0.0,0.0,0.0,0.0,0.0,26.0
10/01/2020,10/31/2020,2020,10.0,By Month,Idaho,Distribution of COVID-19 deaths (%),80.5,0.0,0.0,0.0,0.0,0.0,14.1
10/01/2020,10/31/2020,2020,10.0,By Month,Idaho,Unweighted distribution of population (%),81.6,0.8,1.1,1.4,0.2,2.1,12.8
10/01/2020,10/31/2020,2020,10.0,By Month,Idaho,Weighted distribution of population (%),82.5,1.0,0.8,2.0,0.2,2.3,11.3
11/01/2020,11/30/2020,2020,11.0,By Month,Idaho,Count of COVID-19 deaths,343.0,0.0,0.0,0.0,0.0,0.0,29.0
11/01/2020,11/30/2020,2020,11.0,By Month,Idaho,Distribution of COVID-19 deaths (%),88.6,0.0,0.0,0.0,0.0,0.0,7.5
11/01/2020,11/30/2020,2020,11.0,By Month,Idaho,Unweighted distribution of population (%),81.6,0.8,1.1,1.4,0.2,2.1,12.8
11/01/2020,11/30/2020,2020,11.0,By Month,Idaho,Weighted distribution of population (%),82.0,1.0,0.7,2.0,0.2,2.3,11.9
12/01/2020,12/31/2020,2020,12.0,By Month,Idaho,Count of COVID-19 deaths,386.0,0.0,10.0,0.0,0.0,0.0,41.0
12/01/2020,12/31/2020,2020,12.0,By Month,Idaho,Distribution of COVID-19 deaths (%),86.2,0.0,2.2,0.0,0.0,0.0,9.2
12/01/2020,12/31/2020,2020,12.0,By Month,Idaho,Unweighted distribution of population (%),81.6,0.8,1.1,1.4,0.2,2.1,12.8
12/01/2020,12/31/2020,2020,12.0,By Month,Idaho,Weighted distribution of population (%),82.9,1.1,0.7,2.1,0.2,2.4,10.6
01/01/2021,01/31/2021,2021,1.0,By Month,Idaho,Count of COVID-19 deaths,222.0,0.0,0.0,0.0,0.0,0.0,24.0
01/01/2021,01/31/2021,2021,1.0,By Month,Idaho,Distribution of COVID-19 deaths (%),85.1,0.0,0.0,0.0,0.0,0.0,9.2
01/01/2021,01/31/2021,2021,1.0,By Month,Idaho,Unweighted distribution of population (%),81.6,0.8,1.1,1.4,0.2,2.1,12.8
01/01/2021,01/31/2021,2021,1.0,By Month,Idaho,Weighted distribution of population (%),83.7,1.0,0.7,2.1,0.2,2.4,10.0
02/01/2021,02/28/2021,2021,2.0,By Month,Idaho,Count of COVID-19 deaths,99.0,0.0,0.0,0.0,0.0,0.0,10.0
02/01/2021,02/28/2021,2021,2.0,By Month,Idaho,Distribution of COVID-19 deaths (%),90.0,0.0,0.0,0.0,0.0,0.0,9.1
02/01/2021,02/28/2021,2021,2.0,By Month,Idaho,Unweighted distribution of population (%),81.6,0.8,1.1,1.4,0.2,2.1,12.8
02/01/2021,02/28/2021,2021,2.0,By Month,Idaho,Weighted distribution of population (%),82.9,1.0,0.7,1.9,0.2,2.3,10.9
03/01/2021,03/31/2021,2021,3.0,By Month,Idaho,Count of COVID-19 deaths,61.0,0.0,0.0,0.0,0.0,0.0,0.0
03/01/2021,03/31/2021,2021,3.0,By Month,Idaho,Distribution of COVID-19 deaths (%),83.6,0.0,0.0,0.0,0.0,0.0,0.0
03/01/2021,03/31/2021,2021,3.0,By Month,Idaho,Unweighted distribution of population (%),81.6,0.8,1.1,1.4,0.2,2.1,12.8
03/01/2021,03/31/2021,2021,3.0,By Month,Idaho,Weighted distribution of population (%),82.8,1.0,0.8,2.0,0.2,2.3,10.9
04/01/2021,04/24/2021,2021,4.0,By Month,Idaho,Count of COVID-19 deaths,42.0,0.0,0.0,0.0,0.0,0.0,0.0
04/01/2021,04/24/2021,2021,4.0,By Month,Idaho,Distribution of COVID-19 deaths (%),95.5,0.0,0.0,0.0,0.0,0.0,0.0
04/01/2021,04/24/2021,2021,4.0,By Month,Idaho,Unweighted distribution of population (%),81.6,0.8,1.1,1.4,0.2,2.1,12.8
04/01/2021,04/24/2021,2021,4.0,By Month,Idaho,Weighted distribution of population (%),84.0,0.8,1.0,1.7,0.2,2.3,10.1
01/01/2020,01/31/2020,2020,1.0,By Month,Illinois,Count of COVID-19 deaths,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01/01/2020,01/31/2020,2020,1.0,By Month,Illinois,Distribution of COVID-19 deaths (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
01/01/2020,01/31/2020,2020,1.0,By Month,Illinois,Unweighted distribution of population (%),60.8,14.1,0.2,5.8,0.0,1.7,17.5
01/01/2020,01/31/2020,2020,1.0,By Month,Illinois,Weighted distribution of population (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2020,02/29/2020,2020,2.0,By Month,Illinois,Count of COVID-19 deaths,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2020,02/29/2020,2020,2.0,By Month,Illinois,Distribution of COVID-19 deaths (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2020,02/29/2020,2020,2.0,By Month,Illinois,Unweighted distribution of population (%),60.8,14.1,0.2,5.8,0.0,1.7,17.5
02/01/2020,02/29/2020,2020,2.0,By Month,Illinois,Weighted distribution of population (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/01/2020,03/31/2020,2020,3.0,By Month,Illinois,Count of COVID-19 deaths,68.0,89.0,0.0,0.0,0.0,0.0,25.0
03/01/2020,03/31/2020,2020,3.0,By Month,Illinois,Distribution of COVID-19 deaths (%),35.2,46.1,0.0,0.0,0.0,0.0,13.0
03/01/2020,03/31/2020,2020,3.0,By Month,Illinois,Unweighted distribution of population (%),60.8,14.1,0.2,5.8,0.0,1.7,17.5
03/01/2020,03/31/2020,2020,3.0,By Month,Illinois,Weighted distribution of population (%),43.1,22.2,0.1,7.8,0.0,1.5,25.3
04/01/2020,04/30/2020,2020,4.0,By Month,Illinois,Count of COVID-19 deaths,1072.0,838.0,0.0,113.0,0.0,0.0,398.0
04/01/2020,04/30/2020,2020,4.0,By Month,Illinois,Distribution of COVID-19 deaths (%),43.8,34.2,0.0,4.6,0.0,0.0,16.3
04/01/2020,04/30/2020,2020,4.0,By Month,Illinois,Unweighted distribution of population (%),60.8,14.1,0.2,5.8,0.0,1.7,17.5
04/01/2020,04/30/2020,2020,4.0,By Month,Illinois,Weighted distribution of population (%),43.0,22.3,0.1,7.8,0.0,1.5,25.2
05/01/2020,05/31/2020,2020,5.0,By Month,Illinois,Count of COVID-19 deaths,1290.0,643.0,0.0,139.0,0.0,0.0,716.0
05/01/2020,05/31/2020,2020,5.0,By Month,Illinois,Distribution of COVID-19 deaths (%),45.7,22.8,0.0,4.9,0.0,0.0,25.4
05/01/2020,05/31/2020,2020,5.0,By Month,Illinois,Unweighted distribution of population (%),60.8,14.1,0.2,5.8,0.0,1.7,17.5
05/01/2020,05/31/2020,2020,5.0,By Month,Illinois,Weighted distribution of population (%),42.9,22.3,0.1,7.7,0.0,1.5,25.3
06/01/2020,06/30/2020,2020,6.0,By Month,Illinois,Count of COVID-19 deaths,535.0,243.0,0.0,66.0,0.0,0.0,300.0
06/01/2020,06/30/2020,2020,6.0,By Month,Illinois,Distribution of COVID-19 deaths (%),46.2,21.0,0.0,5.7,0.0,0.0,25.9
06/01/2020,06/30/2020,2020,6.0,By Month,Illinois,Unweighted distribution of population (%),60.8,14.1,0.2,5.8,0.0,1.7,17.5
